0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.0,0.0,0.0,0.012630194425582886,-0.013944347699483236,-0.01075736201036174,0.017260683079560597,-0.036532958348592125,-0.015884867332038272,0.016564061244328816,-0.05950318773587545,-0.019733844563769292,0.015055373311042786,-0.07692026098569234,-0.023085884988712262,-0.0003435499966144562,-0.06278533736864726,-0.011774605960989485,-0.006131877501805623,-0.08112752437591553,-0.01968690047329365,-0.00976875921090444,-0.08053571979204814,-0.0247206786552141,-0.013551407183210054,-0.08091267943382263,-0.027711845707552623,-0.012907246748606363,-0.06263438860575359,-0.009845286574929446,-0.021585625906785328,-0.08050469557444255,-0.017990507967553526,-0.02639918029308319,-0.07608310381571452,-0.02202110156084795,-0.03095334271589915,-0.07362230122089386,-0.024056209334887058,-0.023223007718722027,-0.05693558851877848,-0.009011518953461936,-0.03246129552523295,-0.07380648454030354,-0.017021483980523538,-0.03693791416784128,-0.06861164172490437,-0.019507944201833993,-0.04096323624253273,-0.06559991836547852,-0.02018290929474631,-0.03128788744409879,-0.04731737573941549,-0.008945763078301638,-0.040354080498218536,-0.058578153451283775,-0.015379892590549579,-0.043968827153245606,-0.054808109998703,-0.017136785130110372,-0.046920979395508766,-0.05194891492525736,-0.01749568409885664,A
0.0,0.0,0.0,0.010130193829536439,-0.003758525848388672,-0.01580928414496796,0.0178918719291687,-0.012237346172332764,-0.02748140524509566,0.025266742706298827,-0.02060728073120117,-0.03738254848304408,0.031509017944335936,-0.027550625801086425,-0.047550240339666774,-0.005165714025497437,-0.028598475456237792,-0.028672525839835573,-0.0036519229412078857,-0.03392373323440552,-0.041697078378826545,-0.0007839515805244446,-0.03149931430816651,-0.05025637540403025,0.0015110194683074952,-0.028452074527740477,-0.05538834202471392,-0.015045802295207977,-0.02618405818939209,-0.026375004829794334,-0.013892659544944763,-0.027957606315612792,-0.03850243854704516,-0.010918259620666504,-0.02282041311264038,-0.04409629795137064,-0.007628536224365235,-0.016048908233642578,-0.04784327465477602,-0.02174306958913803,-0.019823360443115234,-0.024680833326608108,-0.021891407668590546,-0.02049582004547119,-0.03554974998715536,-0.018338817358016967,-0.015183496475219726,-0.03886030930462496,-0.01455235630273819,-0.00969555377960205,-0.040294141503006385,-0.026035183668136598,-0.011209261417388917,-0.024188285315364766,-0.02974078953266144,-0.011455035209655762,-0.0317417120504679,-0.028685358166694642,-0.011826896667480468,-0.03358850199165957,-0.025715850293636322,-0.011863744258880616,-0.03452615197184698,A
0.0,0.0,0.0,-0.0003343735422406878,-0.03559445483343942,-0.002980296423075655,0.0029727561133248465,-0.06473436525889806,-0.005933146347906109,0.005775962557111468,-0.0829751832144601,-0.008655289393798782,0.006355068513325283,-0.09628109421048846,-0.011378779963672361,0.005274248974663871,-0.05720335245132446,-0.00918722178276329,0.013395577669143677,-0.07014913218361991,-0.015427237033527013,0.016273958342415944,-0.07614518914903913,-0.019373020213312536,0.01752068740980966,-0.08144039767129081,-0.02195319645394405,0.006452045270374843,-0.040448520864759176,-0.011350625450272846,0.01646977663040161,-0.0533326438495091,-0.01740472330334164,0.02092684166772025,-0.06130953345979963,-0.021235626113949278,0.02315769451005118,-0.06838616303035192,-0.024174485943894503,0.008111613137381417,-0.02270017351422991,-0.013558075686333635,0.01833082948412214,-0.032842891556876044,-0.019504394172240782,0.023144125938415527,-0.04028323718479702,-0.022356445957190423,0.025441965886524746,-0.04769062144415719,-0.02425575913882914,0.010290452412196569,-0.005088065351758685,-0.015747687835461526,0.018583625555038452,-0.01210108825138637,-0.02032539919306358,0.0221590484891619,-0.018105736800602505,-0.02152585350264629,0.02367437311581203,-0.024630793503352573,-0.022376478971862568,A
0.0,0.0,0.0,-0.001863544185956319,-0.03977037469546,-0.004558525156650006,-0.0018887768189112346,-0.07243830959002177,-0.006864356635481054,-0.0014075984557469685,-0.09428901473681132,-0.008712055202140098,-0.0035822043816248574,-0.11063257853190105,-0.010288700099329398,0.00026987989743550617,-0.0606955091158549,-0.005390590834618791,0.006090198953946431,-0.07951399683952332,-0.00968816826138763,0.007294386625289917,-0.08942448099454244,-0.012823334566970601,0.0065102676550547285,-0.09763524929682414,-0.015093928539420412,0.0016205509503682454,-0.04375961422920227,-0.005865167284882252,0.01032102108001709,-0.06008679668108622,-0.009557336648182257,0.013624717791875204,-0.07043253382047017,-0.012750716571262663,0.014662931362787882,-0.08003970980644226,-0.015556949648495078,0.003755703568458557,-0.02719123164812724,-0.006847916871186281,0.012688954671223959,-0.041356176137924194,-0.01074486614068467,0.016235296924908955,-0.05202951033910116,-0.013066551261768922,0.017599284648895264,-0.06164148449897766,-0.01494443467216063,0.006431897481282552,-0.011812726656595865,-0.008134779754903102,0.014398708939552307,-0.02225308616956075,-0.011307676557328486,0.01762556533018748,-0.02964240312576294,-0.012251436944927955,0.019270072380701702,-0.037058879931767784,-0.013099550193673556,A
0.0,0.0,0.0,-0.0008720040321350097,-0.03400888442993164,-0.0021681320133135175,0.00361788272857666,-0.06822053194046021,-0.007613627266975165,0.013921844959259033,-0.08872037529945373,-0.014137196579387456,0.019970929622650145,-0.09111342430114747,-0.020813185294529468,-0.014462178945541382,-0.09110223650932311,-0.010776620536482007,-0.010650867223739624,-0.132288920879364,-0.019164459166487725,-0.00807654857635498,-0.15832656621932983,-0.025738883522709876,-0.0061151087284088135,-0.17970187664031984,-0.030771163982709914,-0.012737429141998291,-0.08015179634094238,-0.014604214989950926,0.00845518708229065,-0.09737004637718201,-0.024141093475183516,0.012460845708847045,-0.08511083126068116,-0.02722403941806224,0.011072772741317748,-0.07497992515563964,-0.029124301803669005,-0.006380575895309448,-0.06430904865264893,-0.01836582956965831,0.015460562705993653,-0.08019890785217285,-0.025747581330498724,0.016231876611709595,-0.06834442615509033,-0.023631763217410118,0.012426650524139405,-0.05895931720733642,-0.021741168518921404,0.0014203131198883058,-0.04844310283660889,-0.022599909958800346,0.019944751262664796,-0.06459033489227295,-0.02646895064171222,0.019697630405426027,-0.056247925758361815,-0.023862622809967073,0.015388703346252442,-0.04799917936325073,-0.02154596367981103,A
0.0,0.0,0.0,0.006292954087257385,0.004928725957870484,-0.014747261626907805,0.01181342601776123,0.008289611339569092,-0.025618714139127353,0.014324033260345459,0.016155534982681276,-0.034159375213348483,0.013600960373878479,0.022880077362060547,-0.04205826395031176,0.004902788996696472,-0.025706028938293456,-0.028916988753044225,0.007508048415184021,-0.01254534125328064,-0.04100688495513163,0.009384304285049438,-0.005125409364700318,-0.04741550260063372,0.010234621167182923,-0.0020755350589752196,-0.050882436752581216,0.00011400878429412842,-0.027999180555343627,-0.025926255107187844,0.004157620668411255,0.0028787493705749513,-0.0364539515676733,0.007515040040016174,0.014120161533355713,-0.03812465746726952,0.008089947700500488,0.014881861209869385,-0.039033645995223146,-0.0033298999071121214,-0.023751258850097656,-0.023443726308905698,0.0013177871704101562,0.004779893159866333,-0.03200829834517203,0.004200190305709839,0.011169946193695069,-0.02936632302429638,0.004562371969223022,0.008435308933258057,-0.02678372557114921,-0.005624550580978394,-0.016815763711929322,-0.0222785645614203,-0.000998169183731079,0.0025528907775878907,-0.028223257277422763,0.0018542379140853882,0.006511491537094116,-0.026585690163337804,0.0025911718606948853,0.003878509998321533,-0.024678286955022433,A
0.0,0.0,0.0,0.017790699005126955,-0.028058522939682008,-0.0007191642688184174,0.033221447467803956,-0.05683271884918213,-0.00529280440300397,0.0462492823600769,-0.07507380247116088,-0.010813897968043306,0.05678591728210449,-0.0895258605480194,-0.016635857281514177,0.02022479772567749,-0.08657222390174865,-0.009673856109154144,0.039369672536849976,-0.11818800568580627,-0.020042462929856696,0.05112584233283997,-0.12146212458610535,-0.02725634603179685,0.05998747348785401,-0.12066096067428589,-0.031375140793394964,0.013752573728561401,-0.08657892346382141,-0.01545284507214717,0.02934388518333435,-0.13415447473526002,-0.02374008922256223,0.03894849419593811,-0.1626367151737213,-0.029979720994603554,0.04655064940452576,-0.18529919981956483,-0.03445655154414169,0.007508069276809692,-0.07690175771713256,-0.021315416045260348,0.019457727670669556,-0.11708687543869019,-0.029110121451091688,0.02716480493545532,-0.14178866147994995,-0.034158337212872425,0.0336175799369812,-0.16279128491878508,-0.03783661807305805,0.002710646390914917,-0.061918985843658444,-0.02697978085256807,0.01012885570526123,-0.08004990220069885,-0.03263661237783424,0.014937072992324829,-0.09187237024307252,-0.03392995344824783,0.019785642623901367,-0.10221790671348571,-0.034952755555283946,A
0.0,0.0,0.0,0.015071237087249756,-0.01968994140625,-0.013993979844326532,0.018908780813217164,-0.048702013492584226,-0.020689692947144067,0.01367923617362976,-0.0731414794921875,-0.025544508772964037,0.009157180786132812,-0.09292017221450806,-0.030364351945991075,0.00047526657581329344,-0.07470182180404664,-0.016350801142925774,-0.0019122809171676636,-0.10587561130523682,-0.025087054858977352,-0.004325014352798462,-0.1254429340362549,-0.03150512319343761,-0.0076601505279541016,-0.14223313331604004,-0.03604229301499799,-0.012620356678962708,-0.07293806076049805,-0.01399539163621739,-0.018464460968971252,-0.10557792186737061,-0.021931652392322577,-0.023821452260017396,-0.1250019073486328,-0.02798996795254425,-0.02909132242202759,-0.14033198356628418,-0.032487993913764515,-0.023066893219947815,-0.0638509750366211,-0.012862476094687736,-0.03130815923213959,-0.09086843729019164,-0.021178597438211,-0.037236225605010984,-0.10545998811721802,-0.026979645009214438,-0.042193052172660825,-0.11616653203964233,-0.030662185925120867,-0.03106960952281952,-0.04980951547622681,-0.012741860880578316,-0.040045762062072755,-0.07036112546920777,-0.02024702359276489,-0.045627886056900026,-0.08223015069961548,-0.024486853222424543,-0.05048354268074036,-0.09129626750946045,-0.02728668585705236,A
0.0,0.0,0.0,-0.006484434008598328,-0.03548627098401388,-0.005088204484951693,-0.0052400628725687666,-0.07507763554652531,-0.008481680304951666,0.0013322383165359497,-0.10855320344368617,-0.01096869743775919,0.006018698215484619,-0.1355973556637764,-0.013089268280091085,0.006546492377916972,-0.09152210503816605,-0.009689428150862156,0.02195340891679128,-0.13333944603800774,-0.014647351700089573,0.0322226087252299,-0.15093490605552992,-0.01672127606771608,0.039447054266929626,-0.1623789556324482,-0.017377747267382542,0.015670984983444214,-0.0814207171400388,-0.01031748155556341,0.03064761559168498,-0.13072517017523447,-0.013538542500439732,0.039517104625701904,-0.15772294128934541,-0.01490399623287253,0.045727754632631935,-0.1764212648073832,-0.01577096206017181,0.023392270008722942,-0.06537109116713206,-0.011285708757325708,0.037334476908047996,-0.10666503260533015,-0.014781181764531581,0.045556495587031044,-0.1280148228009542,-0.015598454397186027,0.05161866048971812,-0.1437897669772307,-0.015888141318743127,0.030388673146565754,-0.045679969092210136,-0.012439018625663914,0.040480658411979675,-0.07454516490300496,-0.014901647320924027,0.046237980326016746,-0.09079663455486298,-0.014015675916234352,0.05084386964639028,-0.10334459692239761,-0.012917626228081383,A
0.0,0.0,0.0,0.0008067972958087921,-0.03371282294392586,-0.006370850670131212,0.0024152323603630066,-0.05500161647796631,-0.01329483479515492,0.0029847025871276855,-0.07152734696865082,-0.018479266937569072,0.0014527849853038788,-0.08491865918040276,-0.023858442733975416,0.0024494975805282593,-0.03831232339143753,-0.025498298148371568,-0.0020806118845939636,-0.04278682544827461,-0.03440800231204211,-0.005452733486890793,-0.04559831693768501,-0.03749606051736354,-0.0079045370221138,-0.048032116144895554,-0.03877334608717664,0.0021196119487285614,-0.013620603829622269,-0.025795254775069942,-0.002869982272386551,-0.018955335021018982,-0.03529561465860187,-0.005972839891910553,-0.023781027644872665,-0.037488569831688245,-0.007341358810663223,-0.027722209692001343,-0.03868865078278194,0.0006120316684246063,0.007783561944961548,-0.025256878105786917,-0.0037856586277484894,0.004579976201057434,-0.03262189659893355,-0.005805596709251404,-0.0012638941407203674,-0.03302008082267438,-0.0065310001373291016,-0.0068745240569114685,-0.03294520232032827,-0.0017566308379173279,0.02478332817554474,-0.024723517860032906,-0.005423717200756073,0.02448447421193123,-0.029795783083167215,-0.006931126117706299,0.020824216306209564,-0.029536055668935468,-0.007224757224321365,0.016298808157444,-0.0289931874491538,A
0.0,0.0,0.0,-0.003976930271495472,-0.03191776709123091,-0.011854323369698848,-0.006195016882636331,-0.055991747162558815,-0.022605735704466102,-0.007125347852706909,-0.07823847098784013,-0.03107679497873317,-0.009345420382239601,-0.09774167429317128,-0.04014558334664941,-0.01220890608700839,-0.024620088663968174,-0.03331345766528162,-0.01920715245333585,-0.017695584080436012,-0.04592253308149977,-0.02344569292935458,-0.015093364498832008,-0.053228729215698566,-0.026854821226813576,-0.01375932585109364,-0.05792800004932089,-0.011847563765265724,-0.0019047531214627352,-0.031917430779636664,-0.019719858061183582,0.002704376524144953,-0.04371297128921281,-0.02579828284003518,0.003851814703507857,-0.048619238216931926,-0.03043568405238065,0.004142338579351252,-0.05307474078525272,-0.010981578718532215,0.01670274951241233,-0.03006306305611751,-0.016978976401415737,0.021169857545332474,-0.04030429409054268,-0.022348127581856468,0.02218217741359364,-0.043909079545086833,-0.026479642499576916,0.021034061908721924,-0.04678890979170875,-0.00964803858236833,0.029948304999958385,-0.028651045700529162,-0.013807925311001864,0.03698703917590054,-0.03604696071028785,-0.017925091765143654,0.039294605905359443,-0.03860364962453267,-0.0217219970443032,0.040143760767850006,-0.041045779766170215,A
0.0,0.0,0.0,-0.003311340297971453,0.00424619231905256,-0.025361947424866558,-0.008205239261899675,0.013122213738305228,-0.043175565054530844,-0.012595029813902718,0.027536894593920027,-0.055546120716149554,-0.016314314944403514,0.03779785122190203,-0.0675161290404491,-0.015976692949022566,-0.04030539734022958,-0.050206160015450293,-0.023223306451525007,-0.05499651602336338,-0.07170840629738066,-0.026570464883531843,-0.07092337948935372,-0.08362967851135059,-0.02937181293964386,-0.08549746870994568,-0.0906665017585108,-0.015221600021634783,-0.03875619173049927,-0.04308243718759001,-0.021571512733186995,-0.0065140681607382634,-0.06226132874206484,-0.020397322518484935,0.018415361642837524,-0.06222174646827502,-0.017079549176352366,0.0223314676965986,-0.0603562450857538,-0.014173480016844613,-0.02853279880114964,-0.037434331649272866,-0.020052249942507063,0.005763637168066842,-0.05555734474972666,-0.018858109201703752,0.023402260882513865,-0.05223381689845162,-0.015728473663330078,0.020694749695914134,-0.047384591615782554,-0.012048091207231795,-0.01808965631893703,-0.03324442367697111,-0.018072843551635742,0.010672011545726232,-0.046151567891396884,-0.01635449698993138,0.02160551292555673,-0.045321910883855905,-0.013584349836621965,0.01945989898272923,-0.042991043044144854,A
